timestamp,link_id,source_device,destination_device,source_interface,destination_interface,link_utilization,latency_ms,packet_loss,throughput_mbps,qos_priority,reachability,traffic_type,anomaly_flag
93,link_6,host_3,switch_4,interface_12,interface_1,89,5,0.04,-61,4,1,voip,0
93,link_7,host_4,switch_2,interface_1,interface_4,65,14,1.24,183,5,1,file_transfer,0
93,link_8,host_5,switch_4,interface_2,interface_7,27,29,0.44,442,1,0,http,1
93,link_9,host_6,switch_2,interface_3,interface_10,10,34,1.64,479,2,1,video,0
93,link_10,host_1,switch_4,interface_4,interface_1,29,27,0.84,259,3,1,voip,0
94,link_1,host_5,switch_3,interface_9,interface_11,50,19,0.32,287,5,1,voip,0
94,link_2,host_6,switch_1,interface_10,interface_2,16,32,1.52,488,1,1,file_transfer,0
94,link_3,host_1,switch_3,interface_11,interface_5,13,33,0.72,424,2,1,http,0
94,link_4,host_2,switch_1,interface_12,interface_8,43,22,1.92,153,3,1,video,0
94,link_5,host_3,switch_3,interface_1,interface_11,79,8,1.12,-74,4,1,voip,0
94,link_6,host_4,switch_1,interface_2,interface_2,88,5,0.32,-50,5,1,file_transfer,0
94,link_7,host_5,switch_3,interface_3,interface_5,62,15,1.52,204,1,0,http,1
94,link_8,host_6,switch_1,interface_4,interface_8,24,29,0.72,454,2,1,video,0
94,link_9,host_1,switch_3,interface_5,interface_11,10,34,1.92,471,3,1,voip,0
94,link_10,host_2,switch_1,interface_6,interface_2,32,26,1.12,238,4,1,file_transfer,0
95,link_1,host_6,switch_4,interface_11,interface_12,46,20,0.6,307,1,1,file_transfer,0
95,link_2,host_1,switch_2,interface_12,interface_3,14,32,1.8,493,2,1,http,0
95,link_3,host_2,switch_4,interface_1,interface_6,14,33,1.0,409,3,1,video,0
95,link_4,host_3,switch_2,interface_2,interface_9,47,21,0.2,133,4,1,voip,0
95,link_5,host_4,switch_4,interface_3,interface_12,82,8,1.4,-82,5,1,file_transfer,0
95,link_6,host_5,switch_2,interface_4,interface_3,87,5,0.6,-38,1,0,http,1
95,link_7,host_6,switch_4,interface_5,interface_6,58,16,1.8,225,2,1,video,0
95,link_8,host_1,switch_2,interface_6,interface_9,21,30,1.0,465,3,1,voip,0
95,link_9,host_2,switch_4,interface_7,interface_12,10,34,0.2,461,4,1,file_transfer,0
95,link_10,host_3,switch_2,interface_8,interface_3,36,25,1.4,217,5,1,http,0
96,link_1,host_1,switch_1,interface_1,interface_1,43,21,0.88,326,2,1,http,0
96,link_2,host_2,switch_3,interface_2,interface_4,13,33,0.08,497,3,1,video,0
96,link_3,host_3,switch_1,interface_3,interface_7,17,33,1.28,394,4,1,voip,0
96,link_4,host_4,switch_3,interface_4,interface_10,51,20,0.48,112,5,1,file_transfer,0
96,link_5,host_5,switch_1,interface_5,interface_1,84,7,1.68,-88,1,0,http,1
96,link_6,host_6,switch_3,interface_6,interface_4,85,6,0.88,-24,2,1,video,0
96,link_7,host_1,switch_1,interface_7,interface_7,54,17,0.08,245,3,1,voip,0
96,link_8,host_2,switch_3,interface_8,interface_10,18,30,1.28,474,4,1,file_transfer,0
96,link_9,host_3,switch_1,interface_9,interface_1,12,34,0.48,450,5,1,http,0
96,link_10,host_4,switch_3,interface_10,interface_4,40,24,1.68,196,1,1,video,0
97,link_1,host_2,switch_2,interface_3,interface_2,39,22,1.16,345,3,1,video,0
97,link_2,host_3,switch_4,interface_4,interface_5,11,33,0.36,499,4,1,voip,0
97,link_3,host_4,switch_2,interface_5,interface_8,19,32,1.56,377,5,1,file_transfer,0
97,link_4,host_5,switch_4,interface_6,interface_11,55,20,0.76,92,1,0,http,1
97,link_5,host_6,switch_2,interface_7,interface_2,86,7,1.96,-93,2,1,video,0
97,link_6,host_1,switch_4,interface_8,interface_5,83,6,1.16,-10,3,1,voip,0
97,link_7,host_2,switch_2,interface_9,interface_8,50,17,0.36,266,4,1,file_transfer,0
97,link_8,host_3,switch_4,interface_10,interface_11,16,31,1.56,482,5,1,http,0
97,link_9,host_4,switch_2,interface_11,interface_2,13,34,0.76,438,1,1,video,0
97,link_10,host_5,switch_4,interface_12,interface_5,44,24,1.96,175,2,1,voip,0
98,link_1,host_3,switch_3,interface_5,interface_3,35,22,1.44,363,4,1,voip,0
98,link_2,host_4,switch_1,interface_6,interface_6,10,33,0.64,499,5,1,file_transfer,0
98,link_3,host_5,switch_3,interface_7,interface_9,22,32,1.84,360,1,0,http,1
98,link_4,host_6,switch_1,interface_8,interface_12,59,19,1.04,73,2,1,video,0
98,link_5,host_1,switch_3,interface_9,interface_3,87,7,0.24,-97,3,1,voip,0
98,link_6,host_2,switch_1,interface_10,interface_6,81,6,1.44,5,4,1,file_transfer,0
98,link_7,host_3,switch_3,interface_11,interface_9,46,18,0.64,286,5,1,http,0
98,link_8,host_4,switch_1,interface_12,interface_12,14,31,1.84,488,1,1,video,0
98,link_9,host_5,switch_3,interface_1,interface_3,15,34,1.04,424,2,1,voip,0
98,link_10,host_6,switch_1,interface_2,interface_6,48,23,0.24,154,3,1,file_transfer,0
99,link_1,host_4,switch_4,interface_7,interface_4,31,23,1.72,380,5,1,file_transfer,0
99,link_2,host_5,switch_2,interface_8,interface_7,10,34,0.92,499,1,0,http,1
99,link_3,host_6,switch_4,interface_9,interface_10,25,31,0.12,342,2,1,video,0
99,link_4,host_1,switch_2,interface_10,interface_1,63,18,1.32,54,3,1,voip,0
99,link_5,host_2,switch_4,interface_11,interface_4,88,6,0.52,-99,4,1,file_transfer,0
99,link_6,host_3,switch_2,interface_12,interface_7,78,7,1.72,21,5,1,http,0
99,link_7,host_4,switch_4,interface_1,interface_10,42,19,0.92,306,1,1,video,0
99,link_8,host_5,switch_2,interface_2,interface_1,12,32,0.12,493,2,1,voip,0
99,link_9,host_6,switch_4,interface_3,interface_4,17,33,1.32,410,3,1,file_transfer,0
99,link_10,host_1,switch_2,interface_4,interface_7,52,22,0.52,133,4,1,http,0
100,link_1,host_5,switch_1,interface_9,interface_5,28,24,0.0,397,1,0,http,1
100,link_2,host_6,switch_3,interface_10,interface_8,10,34,1.2,496,2,1,video,0
100,link_3,host_1,switch_1,interface_11,interface_11,28,31,0.4,323,3,1,voip,0
100,link_4,host_2,switch_3,interface_12,interface_2,66,17,1.6,36,4,1,file_transfer,0
100,link_5,host_3,switch_1,interface_1,interface_5,89,6,0.8,-99,5,1,http,0
100,link_6,host_4,switch_3,interface_2,interface_8,76,7,0.0,39,1,1,video,0
100,link_7,host_5,switch_1,interface_3,interface_11,38,20,1.2,326,2,1,voip,0
100,link_8,host_6,switch_3,interface_4,interface_2,11,32,0.4,497,3,1,file_transfer,0
100,link_9,host_1,switch_1,interface_5,interface_5,19,33,1.6,395,4,1,http,0
100,link_10,host_2,switch_3,interface_6,interface_8,55,22,0.8,113,5,1,video,0
101,link_1,host_6,switch_2,interface_11,interface_6,24,24,0.28,412,2,1,video,0
101,link_2,host_1,switch_4,interface_12,interface_9,10,34,1.48,493,3,1,voip,0
101,link_3,host_2,switch_2,interface_1,interface_12,32,30,0.68,304,4,1,file_transfer,0
101,link_4,host_3,switch_4,interface_2,interface_3,70,17,1.88,19,5,1,http,0
101,link_5,host_4,switch_2,interface_3,interface_6,89,6,1.08,-99,1,1,video,0
101,link_6,host_5,switch_4,interface_4,interface_9,72,7,0.28,57,2,1,voip,0
101,link_7,host_6,switch_2,interface_5,interface_12,34,20,1.48,344,3,1,file_transfer,0
101,link_8,host_1,switch_4,interface_6,interface_3,10,33,0.68,499,4,1,http,0
101,link_9,host_2,switch_2,interface_7,interface_6,22,33,1.88,378,5,1,video,0
101,link_10,host_3,switch_4,interface_8,interface_9,59,21,1.08,93,1,1,voip,0
102,link_1,host_1,switch_3,interface_1,interface_7,22,25,0.56,426,3,1,voip,0
102,link_2,host_2,switch_1,interface_2,interface_10,10,34,1.76,487,4,1,file_transfer,0
102,link_3,host_3,switch_3,interface_3,interface_1,35,30,0.96,284,5,1,http,0
102,link_4,host_4,switch_1,interface_4,interface_4,73,16,0.16,3,1,1,video,0
102,link_5,host_5,switch_3,interface_5,interface_7,89,5,1.36,-96,2,1,voip,0
102,link_6,host_6,switch_1,interface_6,interface_10,69,8,0.56,75,3,1,file_transfer,0
102,link_7,host_1,switch_3,interface_7,interface_1,31,21,1.76,362,4,1,http,0
102,link_8,host_2,switch_1,interface_8,interface_4,10,33,0.96,499,5,1,video,0
102,link_9,host_3,switch_3,interface_9,interface_7,25,32,0.16,361,1,1,voip,0
102,link_10,host_4,switch_1,interface_10,interface_10,63,20,1.36,74,2,1,file_transfer,0
103,link_1,host_2,switch_4,interface_3,interface_8,19,26,0.84,439,4,1,file_transfer,0
103,link_2,host_3,switch_2,interface_4,interface_11,11,34,0.04,481,5,1,http,0
103,link_3,host_4,switch_4,interface_5,interface_2,39,29,1.24,263,1,1,video,0
103,link_4,host_5,switch_2,interface_6,interface_5,76,15,0.44,-12,2,1,voip,0
103,link_5,host_6,switch_4,interface_7,interface_8,89,5,1.64,-93,3,1,file_transfer,0
103,link_6,host_1,switch_2,interface_8,interface_11,65,8,0.84,95,4,1,http,0
103,link_7,host_2,switch_4,interface_9,interface_2,27,22,0.04,380,5,1,video,0
103,link_8,host_3,switch_2,interface_10,interface_5,10,33,1.24,499,1,1,voip,0
103,link_9,host_4,switch_4,interface_11,interface_8,29,32,0.44,343,2,1,file_transfer,0
103,link_10,host_5,switch_2,interface_12,interface_11,67,19,1.64,55,3,1,http,0
104,link_1,host_3,switch_1,interface_5,interface_9,16,27,1.12,451,5,1,http,0
104,link_2,host_4,switch_3,interface_6,interface_12,13,34,0.32,473,1,1,video,0
104,link_3,host_5,switch_1,interface_7,interface_3,43,29,1.52,243,2,1,voip,0
104,link_4,host_6,switch_3,interface_8,interface_6,79,14,0.72,-26,3,1,file_transfer,0
104,link_5,host_1,switch_1,interface_9,interface_9,88,5,1.92,-87,4,1,http,0
104,link_6,host_2,switch_3,interface_10,interface_12,62,9,1.12,115,5,1,video,0
104,link_7,host_3,switch_1,interface_11,interface_3,24,23,0.32,396,1,1,voip,0
104,link_8,host_4,switch_3,interface_12,interface_6,10,34,1.52,496,2,1,file_transfer,0
104,link_9,host_5,switch_1,interface_1,interface_9,32,32,0.72,324,3,1,http,0
104,link_10,host_6,switch_3,interface_2,interface_12,70,19,1.92,37,4,1,video,0
105,link_1,host_4,switch_2,interface_7,interface_10,14,27,1.4,462,1,1,video,0
105,link_2,host_5,switch_4,interface_8,interface_1,14,34,0.6,463,2,1,voip,0
105,link_3,host_6,switch_2,interface_9,interface_4,47,28,1.8,222,3,1,file_transfer,0
105,link_4,host_1,switch_4,interface_10,interface_7,82,14,1.0,-39,4,1,http,0
105,link_5,host_2,switch_2,interface_11,interface_10,87,5,0.2,-81,5,1,video,0
105,link_6,host_3,switch_4,interface_12,interface_1,58,9,1.4,135,1,1,voip,0
105,link_7,host_4,switch_2,interface_1,interface_4,21,23,0.6,411,2,1,file_transfer,0
105,link_8,host_5,switch_4,interface_2,interface_7,10,34,1.8,493,3,1,http,0
105,link_9,host_6,switch_2,interface_3,interface_10,36,31,1.0,305,4,1,video,0
105,link_10,host_1,switch_4,interface_4,interface_1,74,18,0.2,20,5,1,voip,0
106,link_1,host_5,switch_3,interface_9,interface_11,13,28,1.68,472,2,1,voip,0
106,link_2,host_6,switch_1,interface_10,interface_2,17,34,0.88,453,3,1,file_transfer,0
106,link_3,host_1,switch_3,interface_11,interface_5,51,27,0.08,201,4,1,http,0
106,link_4,host_2,switch_1,interface_12,interface_8,84,13,1.28,-51,5,1,video,0
106,link_5,host_3,switch_3,interface_1,interface_11,85,5,0.48,-73,1,1,voip,0
106,link_6,host_4,switch_1,interface_2,interface_2,54,10,1.68,156,2,1,file_transfer,0
106,link_7,host_5,switch_3,interface_3,interface_5,18,24,0.88,426,3,1,http,0
106,link_8,host_6,switch_1,interface_4,interface_8,12,34,0.08,488,4,1,video,0
106,link_9,host_1,switch_3,interface_5,interface_11,40,31,1.28,285,5,1,voip,0
106,link_10,host_2,switch_1,interface_6,interface_2,77,17,0.48,3,1,1,file_transfer,0
107,link_1,host_6,switch_4,interface_11,interface_12,11,28,1.96,480,3,1,file_transfer,0
107,link_2,host_1,switch_2,interface_12,interface_3,19,34,1.16,441,4,1,http,0
107,link_3,host_2,switch_4,interface_1,interface_6,55,27,0.36,180,5,1,video,0
107,link_4,host_3,switch_2,interface_2,interface_9,86,12,1.56,-62,1,1,voip,0
107,link_5,host_4,switch_4,interface_3,interface_12,83,5,0.76,-64,2,1,file_transfer,0
107,link_6,host_5,switch_2,interface_4,interface_3,50,10,1.96,177,3,1,http,0
107,link_7,host_6,switch_4,interface_5,interface_6,16,25,1.16,439,4,1,video,0
107,link_8,host_1,switch_2,interface_6,interface_9,13,34,0.36,481,5,1,voip,0
107,link_9,host_2,switch_4,interface_7,interface_12,44,30,1.56,264,1,1,file_transfer,0
107,link_10,host_3,switch_2,interface_8,interface_3,80,16,0.76,-11,2,1,http,0
108,link_1,host_1,switch_1,interface_1,interface_1,10,29,0.24,487,4,1,http,0
108,link_2,host_2,switch_3,interface_2,interface_4,22,34,1.44,428,5,1,video,0
108,link_3,host_3,switch_1,interface_3,interface_7,59,26,0.64,159,1,1,voip,0
108,link_4,host_4,switch_3,interface_4,interface_10,87,12,1.84,-71,2,1,file_transfer,0
108,link_5,host_5,switch_1,interface_5,interface_1,81,5,1.04,-53,3,1,http,0
108,link_6,host_6,switch_3,interface_6,interface_4,46,11,0.24,198,4,1,video,0
108,link_7,host_1,switch_1,interface_7,interface_7,14,25,1.44,451,5,1,voip,0
108,link_8,host_2,switch_3,interface_8,interface_10,15,34,0.64,473,1,1,file_transfer,0
108,link_9,host_3,switch_1,interface_9,interface_1,48,30,1.84,244,2,1,http,0
108,link_10,host_4,switch_3,interface_10,interface_4,82,16,1.04,-25,3,1,video,0
109,link_1,host_2,switch_2,interface_3,interface_2,10,30,0.52,492,5,1,video,0
109,link_2,host_3,switch_4,interface_4,interface_5,25,34,1.72,414,1,1,voip,0
109,link_3,host_4,switch_2,interface_5,interface_8,63,25,0.92,138,2,1,file_transfer,0
109,link_4,host_5,switch_4,interface_6,interface_11,88,11,0.12,-80,3,1,http,0
109,link_5,host_6,switch_2,interface_7,interface_2,78,5,1.32,-41,4,1,video,0
109,link_6,host_1,switch_4,interface_8,interface_5,42,12,0.52,219,5,1,voip,0
109,link_7,host_2,switch_2,interface_9,interface_8,12,26,1.72,462,1,1,file_transfer,0
109,link_8,host_3,switch_4,interface_10,interface_11,17,34,0.92,464,2,1,http,0
109,link_9,host_4,switch_2,interface_11,interface_2,52,29,0.12,223,3,1,video,0
109,link_10,host_5,switch_4,interface_12,interface_5,84,15,1.32,-39,4,1,voip,0
110,link_1,host_3,switch_3,interface_5,interface_3,10,30,0.8,496,1,1,voip,0
110,link_2,host_4,switch_1,interface_6,interface_6,28,34,0.0,398,2,1,file_transfer,0
110,link_3,host_5,switch_3,interface_7,interface_9,66,25,1.2,118,3,1,http,0
110,link_4,host_6,switch_1,interface_8,interface_12,89,10,0.4,-86,4,1,video,0
110,link_5,host_1,switch_3,interface_9,interface_3,76,5,1.6,-28,5,1,voip,0
110,link_6,host_2,switch_1,interface_10,interface_6,38,12,0.8,239,1,1,file_transfer,0
110,link_7,host_3,switch_3,interface_11,interface_9,11,27,0.0,471,2,1,http,0
110,link_8,host_4,switch_1,interface_12,interface_12,19,34,1.2,453,3,1,video,0
110,link_9,host_5,switch_3,interface_1,interface_3,55,28,0.4,202,4,1,voip,0
110,link_10,host_6,switch_1,interface_2,interface_6,86,14,1.6,-51,5,1,file_transfer,0
111,link_1,host_4,switch_4,interface_7,interface_4,10,31,1.08,498,2,1,file_transfer,0
111,link_2,host_5,switch_2,interface_8,interface_7,32,34,0.28,382,3,1,http,0
111,link_3,host_6,switch_4,interface_9,interface_10,70,24,1.48,98,4,1,video,0
111,link_4,host_1,switch_2,interface_10,interface_1,89,10,0.68,-92,5,1,voip,0
111,link_5,host_2,switch_4,interface_11,interface_4,72,5,1.88,-14,1,1,file_transfer,0
111,link_6,host_3,switch_2,interface_12,interface_7,34,13,1.08,260,2,1,http,0
111,link_7,host_4,switch_4,interface_1,interface_10,10,27,0.28,480,3,1,video,0
111,link_8,host_5,switch_2,interface_2,interface_1,22,34,1.48,441,4,1,voip,0
111,link_9,host_6,switch_4,interface_3,interface_4,59,28,0.68,181,5,1,file_transfer,0
111,link_10,host_1,switch_2,interface_4,interface_7,87,13,1.88,-62,1,1,http,0
112,link_1,host_5,switch_1,interface_9,interface_5,10,31,1.36,499,3,1,http,0
112,link_2,host_6,switch_3,interface_10,interface_8,35,34,0.56,365,4,1,video,0
112,link_3,host_1,switch_1,interface_11,interface_11,73,23,1.76,78,5,1,voip,0
112,link_4,host_2,switch_3,interface_12,interface_2,89,9,0.96,-96,1,1,file_transfer,0
112,link_5,host_3,switch_1,interface_1,interface_5,69,5,0.16,0,2,1,http,0
112,link_6,host_4,switch_3,interface_2,interface_8,31,14,1.36,281,3,1,video,0
112,link_7,host_5,switch_1,interface_3,interface_11,10,28,0.56,486,4,1,voip,0
112,link_8,host_6,switch_3,interface_4,interface_2,25,34,1.76,428,5,1,file_transfer,0
112,link_9,host_1,switch_1,interface_5,interface_5,63,27,0.96,160,1,1,http,0
112,link_10,host_2,switch_3,interface_6,interface_8,89,13,0.16,-71,2,1,video,0
113,link_1,host_6,switch_2,interface_11,interface_6,11,32,1.64,499,4,1,video,0
113,link_2,host_1,switch_4,interface_12,interface_9,39,34,0.84,347,5,1,voip,0
113,link_3,host_2,switch_2,interface_1,interface_12,76,23,0.04,60,1,1,file_transfer,0
113,link_4,host_3,switch_4,interface_2,interface_3,89,9,1.24,-98,2,1,http,0
113,link_5,host_4,switch_2,interface_3,interface_6,65,5,0.44,16,3,1,video,0
113,link_6,host_5,switch_4,interface_4,interface_9,27,14,1.64,301,4,1,voip,0
113,link_7,host_6,switch_2,interface_5,interface_12,10,29,0.84,492,5,1,file_transfer,0
113,link_8,host_1,switch_4,interface_6,interface_3,29,34,0.04,414,1,1,http,0
113,link_9,host_2,switch_2,interface_7,interface_6,67,27,1.24,139,2,1,video,0
113,link_10,host_3,switch_4,interface_8,interface_9,89,12,0.44,-79,3,1,voip,0
114,link_1,host_1,switch_3,interface_1,interface_7,13,32,1.92,497,5,1,voip,0
114,link_2,host_2,switch_1,interface_2,interface_10,43,33,1.12,329,1,1,file_transfer,0
114,link_3,host_3,switch_3,interface_3,interface_1,79,22,0.32,41,2,1,http,0
114,link_4,host_4,switch_1,interface_4,interface_4,88,8,1.52,-99,3,1,video,0
114,link_5,host_5,switch_3,interface_5,interface_7,62,5,0.72,33,4,1,voip,0
114,link_6,host_6,switch_1,interface_6,interface_10,24,15,1.92,320,5,1,file_transfer,0
114,link_7,host_1,switch_3,interface_7,interface_1,10,29,1.12,496,1,1,http,0
114,link_8,host_2,switch_1,interface_8,interface_4,32,34,0.32,399,2,1,video,0
114,link_9,host_3,switch_3,interface_9,interface_7,70,26,1.52,119,3,1,voip,0
114,link_10,host_4,switch_1,interface_10,interface_10,89,11,0.72,-86,4,1,file_transfer,0
115,link_1,host_2,switch_4,interface_3,interface_8,14,32,0.2,494,1,1,file_transfer,0
115,link_2,host_3,switch_2,interface_4,interface_11,47,33,1.4,309,2,1,http,0
115,link_3,host_4,switch_4,interface_5,interface_2,82,21,0.6,24,3,1,video,0
115,link_4,host_5,switch_2,interface_6,interface_5,87,8,1.8,-99,4,1,voip,0
115,link_5,host_6,switch_4,interface_7,interface_8,58,5,1.0,51,5,1,file_transfer,0
115,link_6,host_1,switch_2,interface_8,interface_11,21,16,0.2,339,1,1,http,0
115,link_7,host_2,switch_4,interface_9,interface_2,10,30,1.4,498,2,1,video,0
115,link_8,host_3,switch_2,interface_10,interface_5,36,34,0.6,383,3,1,voip,0
115,link_9,host_4,switch_4,interface_11,interface_8,74,25,1.8,99,4,1,file_transfer,0
115,link_10,host_5,switch_2,interface_12,interface_11,89,11,1.0,-92,5,1,http,0
116,link_1,host_3,switch_1,interface_5,interface_9,17,33,0.48,489,2,1,http,0
116,link_2,host_4,switch_3,interface_6,interface_12,51,33,1.68,290,3,1,video,0
116,link_3,host_5,switch_1,interface_7,interface_3,84,20,0.88,7,4,1,voip,0
116,link_4,host_6,switch_3,interface_8,interface_6,85,7,0.08,-97,5,1,file_transfer,0
116,link_5,host_1,switch_1,interface_9,interface_9,54,6,1.28,70,1,1,http,0
116,link_6,host_2,switch_3,interface_10,interface_12,18,17,0.48,357,2,1,video,0
116,link_7,host_3,switch_1,interface_11,interface_3,12,30,1.68,499,3,1,voip,0
116,link_8,host_4,switch_3,interface_12,interface_6,40,34,0.88,366,4,1,file_transfer,0
116,link_9,host_5,switch_1,interface_1,interface_9,77,24,0.08,79,5,1,http,0
116,link_10,host_6,switch_3,interface_2,interface_12,89,10,1.28,-96,1,0,video,0
117,link_1,host_4,switch_2,interface_7,interface_10,19,33,0.76,483,3,1,video,0
117,link_2,host_5,switch_4,interface_8,interface_1,55,32,1.96,269,4,1,voip,0
117,link_3,host_6,switch_2,interface_9,interface_4,86,20,1.16,-7,5,1,file_transfer,0
117,link_4,host_1,switch_4,interface_10,interface_7,83,7,0.36,-94,1,1,http,0
117,link_5,host_2,switch_2,interface_11,interface_10,50,6,1.56,89,2,1,video,0
117,link_6,host_3,switch_4,interface_12,interface_1,16,17,0.76,375,3,1,voip,0
117,link_7,host_4,switch_2,interface_1,interface_4,13,31,1.96,499,4,1,file_transfer,0
117,link_8,host_5,switch_4,interface_2,interface_7,44,34,1.16,348,5,1,http,0
117,link_9,host_6,switch_2,interface_3,interface_10,80,24,0.36,60,1,0,video,0
117,link_10,host_1,switch_4,interface_4,interface_1,88,10,1.56,-98,2,1,voip,0
118,link_1,host_5,switch_3,interface_9,interface_11,22,33,1.04,475,4,1,voip,0
118,link_2,host_6,switch_1,interface_10,interface_2,59,32,0.24,249,5,1,file_transfer,0
118,link_3,host_1,switch_3,interface_11,interface_5,87,19,1.44,-22,1,1,http,0
118,link_4,host_2,switch_1,interface_12,interface_8,81,7,0.64,-89,2,1,video,0
118,link_5,host_3,switch_3,interface_1,interface_11,46,6,1.84,109,3,1,voip,0
118,link_6,host_4,switch_1,interface_2,interface_2,14,18,1.04,391,4,1,file_transfer,0
118,link_7,host_5,switch_3,interface_3,interface_5,15,31,0.24,497,5,1,http,0
118,link_8,host_6,switch_1,interface_4,interface_8,48,34,1.44,329,1,0,video,0
118,link_9,host_1,switch_3,interface_5,interface_11,82,23,0.64,42,2,1,voip,0
118,link_10,host_2,switch_1,interface_6,interface_2,87,9,1.84,-99,3,1,file_transfer,0
119,link_1,host_6,switch_4,interface_11,interface_12,25,34,1.32,466,5,1,file_transfer,0
119,link_2,host_1,switch_2,interface_12,interface_3,63,31,0.52,228,1,1,http,0
119,link_3,host_2,switch_4,interface_1,interface_6,88,18,1.72,-35,2,1,video,0
119,link_4,host_3,switch_2,interface_2,interface_9,78,6,0.92,-83,3,1,voip,0
119,link_5,host_4,switch_4,interface_3,interface_12,42,7,0.12,129,4,1,file_transfer,0
119,link_6,host_5,switch_2,interface_4,interface_3,12,19,1.32,407,5,1,http,0
119,link_7,host_6,switch_4,interface_5,interface_6,17,32,0.52,494,1,0,video,0
119,link_8,host_1,switch_2,interface_6,interface_9,52,33,1.72,310,2,1,voip,0
119,link_9,host_2,switch_4,interface_7,interface_12,84,22,0.92,25,3,1,file_transfer,0
119,link_10,host_3,switch_2,interface_8,interface_3,85,9,0.12,-99,4,1,http,0
120,link_1,host_1,switch_1,interface_1,interface_1,28,34,1.6,456,1,1,http,0
120,link_2,host_2,switch_3,interface_2,interface_4,66,31,0.8,207,2,1,video,0
120,link_3,host_3,switch_1,interface_3,interface_7,89,17,0.0,-48,3,1,voip,0
120,link_4,host_4,switch_3,interface_4,interface_10,76,6,1.2,-75,4,1,file_transfer,0
120,link_5,host_5,switch_1,interface_5,interface_1,38,7,0.4,150,5,1,http,0
120,link_6,host_6,switch_3,interface_6,interface_4,11,20,1.6,422,1,0,video,0
120,link_7,host_1,switch_1,interface_7,interface_7,19,32,0.8,489,2,1,voip,0
120,link_8,host_2,switch_3,interface_8,interface_10,55,33,0.0,290,3,1,file_transfer,0
120,link_9,host_3,switch_1,interface_9,interface_1,86,22,1.2,8,4,1,http,0
120,link_10,host_4,switch_3,interface_10,interface_4,83,8,0.4,-97,5,1,video,0
121,link_1,host_2,switch_2,interface_3,interface_2,32,34,1.88,444,2,1,video,0
121,link_2,host_3,switch_4,interface_4,interface_5,70,30,1.08,186,3,1,voip,0
121,link_3,host_4,switch_2,interface_5,interface_8,89,17,0.28,-59,4,1,file_transfer,0
121,link_4,host_5,switch_4,interface_6,interface_11,72,6,1.48,-66,5,1,http,0
121,link_5,host_6,switch_2,interface_7,interface_2,34,7,0.68,171,1,0,video,0
121,link_6,host_1,switch_4,interface_8,interface_5,10,20,1.88,435,2,1,voip,0
121,link_7,host_2,switch_2,interface_9,interface_8,22,33,1.08,483,3,1,file_transfer,0
121,link_8,host_3,switch_4,interface_10,interface_11,59,33,0.28,270,4,1,http,0
121,link_9,host_4,switch_2,interface_11,interface_2,87,21,1.48,-7,5,1,video,0
121,link_10,host_5,switch_4,interface_12,interface_5,81,8,0.68,-94,1,1,voip,0
122,link_1,host_3,switch_3,interface_5,interface_3,35,34,0.16,432,3,1,voip,0
122,link_2,host_4,switch_1,interface_6,interface_6,73,30,1.36,165,4,1,file_transfer,0
122,link_3,host_5,switch_3,interface_7,interface_9,89,16,0.56,-69,5,1,http,0
122,link_4,host_6,switch_1,interface_8,interface_12,69,5,1.76,-56,1,0,video,0
122,link_5,host_1,switch_3,interface_9,interface_3,31,8,0.96,192,2,1,voip,0
122,link_6,host_2,switch_1,interface_10,interface_6,10,21,0.16,448,3,1,file_transfer,0
122,link_7,host_3,switch_3,interface_11,interface_9,25,33,1.36,475,4,1,http,0
122,link_8,host_4,switch_1,interface_12,interface_12,63,32,0.56,250,5,1,video,0
122,link_9,host_5,switch_3,interface_1,interface_3,89,20,1.76,-21,1,1,voip,0
122,link_10,host_6,switch_1,interface_2,interface_6,78,7,0.96,-89,2,1,file_transfer,0
123,link_1,host_4,switch_4,interface_7,interface_4,39,34,0.44,418,4,1,file_transfer,0
123,link_2,host_5,switch_2,interface_8,interface_7,76,29,1.64,144,5,1,http,0
123,link_3,host_6,switch_4,interface_9,interface_10,89,15,0.84,-77,1,0,video,0
123,link_4,host_1,switch_2,interface_10,interface_1,65,5,0.04,-45,2,1,voip,0
123,link_5,host_2,switch_4,interface_11,interface_4,27,8,1.24,213,3,1,file_transfer,0
123,link_6,host_3,switch_2,interface_12,interface_7,10,22,0.44,459,4,1,http,0
123,link_7,host_4,switch_4,interface_1,interface_10,29,33,1.64,467,5,1,video,0
123,link_8,host_5,switch_2,interface_2,interface_1,67,32,0.84,229,1,1,voip,0
123,link_9,host_6,switch_4,interface_3,interface_4,89,19,0.04,-35,2,1,file_transfer,0
123,link_10,host_1,switch_2,interface_4,interface_7,75,7,1.24,-83,3,1,http,0
124,link_1,host_5,switch_1,interface_9,interface_5,43,34,0.72,403,5,1,http,0
124,link_2,host_6,switch_3,interface_10,interface_8,79,29,1.92,124,1,0,video,0
124,link_3,host_1,switch_1,interface_11,interface_11,88,14,1.12,-85,2,1,voip,0
124,link_4,host_2,switch_3,interface_12,interface_2,62,5,0.32,-32,3,1,file_transfer,0
124,link_5,host_3,switch_1,interface_1,interface_5,24,9,1.52,234,4,1,http,0
124,link_6,host_4,switch_3,interface_2,interface_8,10,23,0.72,469,5,1,video,0
124,link_7,host_5,switch_1,interface_3,interface_11,32,34,1.92,456,1,1,voip,0
